category,subcategory,name,current_price,raw_price,discount,likes_count
shoes,Derbies & Mocassins,Bout fermé Backless Soft Mules Chaussures,9.99,19.99,50,233
shoes,Sandales,Sandales d'eau à embout en caoutchouc pour hommes,49.75,121.65,59,144
shoes,Sandales & Mules,SOCOFY Sandales Entredoigt Plates Fabriquées À Main Tige Tressée Avec Bride Élastique,25.96,52.69,51,6653
shoes,Sandales,Menico Sandales en cuir pour hommes Soft,50.62,105.98,52,756
shoes,Sandales & Mules,Sandales en cuir à bride arrière Mules,65.99,122.67,46,398
shoes,Sandales & Mules,Bout fermé élastique Bande Sandales plates,32.99,65.99,50,1350
shoes,Sneakers & Baskets,Chaussures plates en maille Beathable,12.99,24.69,47,9
shoes,Escarpins,Escarpins en cuir rétro,65.99,174.03,62,128
shoes,Sandales & Mules,Sandales compensées de plage,21.76,43.96,51,28
shoes,Sneakers & Baskets,Baskets sport à plateforme,29.99,59.63,50,68
shoes,Sandales & Mules,Sandales compensées en cuir,45.99,124.57,63,91
shoes,Derbies & Mocassins,Femmes Penny Loafers,22.35,44.5,50,48
shoes,Slipper,Pantoufles à bout carré fleuri,18.99,37.99,50,9
shoes,Sneakers & Baskets,Chaussures de marche plates à enfiler en maille Soft,29.69,59.99,51,34
shoes,Baskets,Chaussures de course sport homme,39.89,83.74,52,36
shoes,Mocassins,Menico Chaussures en cuir décontractées antidérapantes pour hommes ,60.36,106.03,43,55
shoes,Derbies & Mocassins,Mocassins Décontractés avec Semelles Souples,19.99,39.99,50,4368
shoes,Derbies & Mocassins,Chaussures plates en cuir rétro,69.99,149.99,53,25
shoes,Sandales & Mules,Mules à talons carrés,49.99,156.42,68,53
shoes,Mocassins,Chaussures décontractées antidérapantes en cuir microfibre pour hommes ,44.08,91.98,52,6
shoes,Sandales,Sandales d'extérieur décontractées antidérapantes pour hommes,52.99,105.98,50,16
shoes,Escarpins,Escarpins D'orsay en cuir,68.89,107.61,36,86
shoes,Chaussures de ville,Men Suede Comfy Slip Resistant Formal Loafers,46.74,101.42,54,12
shoes,Claquettes & Tongs,Chaussons compensés à double boucle,36.57,56.7,36,88
shoes,Baskets,Baskets décontractées antidérapantes en daim pour hommes,38.91,86.02,55,9
shoes,Mocassins,Chaussures de conduite décontractées en cuir cousues à la main pour hommes,46.83,93.66,50,21
shoes,Sandales & Mules,Sandales plates-formes léopard avec boucle à lanières,20.99,67.85,69,430
shoes,Chaussures de ville,Mocassins Brogue à pampilles,36.44,80.98,55,17
shoes,Bottes & Bottines,Bottes de pluie en caoutchouc naturel à talons bas,39.99,105.99,62,63
shoes,Derbies & Mocassins,Chaussures plates en cuir,55.99,168.97,67,126
shoes,Derbies & Mocassins,Plats sans dossier à coupe large,25.99,50.38,48,9
shoes,Sandales,Sandales en cuir à bout ouvert pour homme,32.82,73.98,56,28
shoes,Sandales & Mules,LOSTISY Coutures faites à la main à bout ouvert Sandales de plage confortables pour femmes,22.68,47,52,20
shoes,Sneakers & Baskets,Baskets à enfiler avec semelle à bascule,32.99,65.99,50,45
shoes,Sandales & Mules,Espadrilles creuses à bout clip,24.59,49.99,51,37
shoes,Sandales & Mules,Sandales à talons hauts en cuir,55.99,156.42,64,112
shoes,Sandales & Mules,Sandales à coutures confortables,22.71,46.98,52,20
shoes,Mocassins,Chaussures en cuir de vache véritable pour homme,86.61,132.8,35,19
shoes,Sandales,Sandales en cuir à bout fermé pour homme,52.89,115,54,13
shoes,Sandales & Mules,Sandales tongs en cuir,39.99,141.82,72,95
shoes,Claquettes & Tongs,Tongs confort,19.56,38.66,49,18
shoes,Mocassins,Menico Hommes antidérapants Soft Chaussures en cuir décontractées,42.14,84.28,50,7
shoes,Sandales & Mules,Chaussons de plage décontractés,21.83,41.85,48,46
shoes,Sneakers & Baskets,Chaussures décontractées imprimées léopard colorblock,26.48,51.96,49,23
shoes,Mocassins,Menico Chaussures en cuir antidérapantes pour hommes,37.05,82.33,55,10
shoes,Sandales & Mules,Sandales décontractées Flower Decro,21.99,42.85,49,15
shoes,Sandales & Mules,Sandales compensées en cuir,49.99,152.2,67,70
shoes,Mocassins,Chaussures décontractées d'extérieur en cuir pour hommes ,64.56,115.86,44,23
shoes,Derbies & Mocassins,Chaussures plates décontractées à imprimé tie-dye,25.93,50.86,49,16
shoes,Derbies & Mocassins,Mocassins Flats Grande Taille,23.99,46.99,49,13
shoes,Sandales,Sandales à lanières de plage pour hommes,47.51,103.5,54,13
shoes,Derbies & Mocassins,Chaussures de travail confortables pour femmes,23.16,44.9,48,23
shoes,Chaussures de ville,Mocassins élégants à pampilles,46.59,101.31,54,14
shoes,Sandales,Sandales d'extérieur antidérapantes en cuir de vache pour hommes,46.81,122.48,62,26
shoes,Baskets,Men Knitted Fabric Casual Running Sneakers,26.03,57.84,55,8
shoes,Derbies & Mocassins,Femme Chaussures Casual Plates Taille Grande Couleur Pure Ballerines Cuir À Lacet,17.99,57.03,69,3225
shoes,Derbies & Mocassins,SOCOFY chaussures en cuir à forêt fantastique,49.99,136.49,63,1887
shoes,Sandales & Mules,SOCOFY Bohême Découpe Crochet Boucle Bout Ouvert Dos Nu Bloc Talon Comfy Sandales À Talons,49.99,145.99,66,59
shoes,Bottes & Bottines,Taille Plus Bottines à bout pointu antidérapantes confortables,39.99,79.99,50,93
shoes,Baskets,Baskets respirantes en tricot pour hommes,52.35,116,55,24
shoes,Sneakers & Baskets,Baskets plates à motif d'impression rétro,75.99,141.99,47,25
shoes,Escarpins,Escarpins à talons épais en cuir,59.99,164.85,64,133
shoes,Sandales & Mules,Sandales de plage plates à bout ouvert,22.88,45.99,50,13
shoes,Claquettes & Tongs,Grandes pantoufles plates à bout fermé et respirantes,11.99,23.99,50,14
shoes,Baskets,Baskets décontractées extérieures antidérapantes en maille pour hommes,42.99,96.96,56,15
shoes,ACCESSOIRES CHAUSSURES,Tapis de semelle intérieure Ballet Gel Forefoot,14.29,27.63,48,530
shoes,ACCESSOIRES CHAUSSURES,Transparent Gel Foot Care Heel Pads,11.69,23.33,50,287
shoes,Derbies & Mocassins,Grands appartements en toile,41.88,72.49,42,112
shoes,Sandales & Mules,Tongs de plage couture grande taille,47.78,79.33,40,81
shoes,Mocassins,Chaussures de conduite décontractée en cuir rétro pour hommes ,66.66,96.03,31,37
shoes,Mocassins,Chaussures décontractées en cuir pour hommes,71.99,114.53,37,111
shoes,Chaussures de ville,Chaussures habillées formelles en cuir pour hommes ,47.48,124.98,62,23
shoes,Baskets,Chaussures de course respirantes pour hommes 2.0,63.07,157.69,60,45
shoes,Sandales & Mules,Sandales à paillettes de grande taille,41.88,70.29,40,129
shoes,Derbies & Mocassins,Canvas Casual Backless Chaussures De Skateboard,33.99,60.06,43,101
shoes,Sandales,Hommes Moc Toe Mocassins Dos Nu En Cuir,53.37,107.83,51,64
shoes,Sandales & Mules,Clip perlé sandales de vacances plates ,45.42,78.82,42,174
shoes,Sandales & Mules,Sandales décontractées grande taille avec strass,41.88,76.35,45,74
shoes,Sandales,Sandales à talons ajustables pour hommes,21.56,49.98,57,37
shoes,Baskets,Hommes Elastique Lacets Lycra Mesh Sneakers,54.59,102.26,47,79
shoes,Mocassins,Chaussures en cuir décontractées à lacets pour hommes,58.99,89.57,34,48
shoes,Sandales & Mules,Sandales de plage plates souples à fleur décorative,34.8,71.77,52,540
shoes,Sandales & Mules,Bohême Comfy Sandales compensées,54.86,85.76,36,216
shoes,Mocassins,Hommes bout rond Soft Chaussures à lacets,58.26,89.79,35,13
shoes,Mocassins,Chaussures Décontractées en Tissu Pointure Large pour Homme,51.96,67.35,23,288
shoes,Bottes & Chaussures montantes,Bottes de neige décontractées imperméables pour hommes,42.93,109.72,61,15
shoes,Bottes & Bottines,Bottes de moto en cuir noir,65.99,112.99,42,303
shoes,Sandales & Mules,Sandales plates plates à boucle peep toe,57.22,73.99,23,208
shoes,Bottes & Bottines,Bottes d'épissage couleur bloc grande taille,36.62,67.76,46,68
shoes,Mocassins,Chaussures de sport à enfiler chaudes pour hommes,55.11,75.11,27,29
shoes,Mocassins,Mocassins Hommes Pure Couleur Microfibre En Daim,55.99,85.28,34,17
shoes,Mocassins,Chaussures de sport en cuir couture main hommes ,49.99,76.8,35,64
shoes,Bottes & Bottines,Élastique Bande Bottes en daim avec crochet et boucle,62.53,108.36,42,54
shoes,Sneakers & Baskets,Baskets en daim léger doublées chaudes,60.76,100.61,40,99
shoes,Mocassins,Chaussures à la main pour hommes,61.41,86.87,29,94
shoes,Sandales & Mules,Clip confortable orteil douces sandales occasionnelles,51.32,77.25,34,240
shoes,Mocassins,Chaussures en tissu style vieux Pékin pour hommes,46.71,91.09,49,13
shoes,Sneakers & Baskets,Chaussures de sport en mesh,52.5,80.95,35,296
shoes,Bottes & Bottines,Bottines zippées à talon épais à bout amande,48.37,77.07,37,1062
shoes,Mocassins,Chaussures de sport en cuir véritable pour hommes,49.86,97.76,49,48
shoes,Bottes & Bottines,Épissage des boucles de ceinture boucle de bottines,37.75,64.74,42,365
shoes,Baskets,Chaussures décontractées antidérapantes en tissu d'acier pour hommes,47.9,99.98,52,16
shoes,Baskets,Tissu homme Randonnée Chaussures de plage décontractées,32.54,62.97,48,76
shoes,Mocassins,Chaussures homme souples décontractées en cuir microfibre à enfiler,56.16,77.57,28,159
shoes,Mocassins,Chaussures décontractées antidérapantes à coutures manuelles en cuir microfibre pour homme,53.01,70.44,25,363
shoes,Sandales,Les hommes respirent le glissement résistant à deux voies portant des sandales de plage,25.99,52.86,51,108
shoes,Sandales & Mules,Sandales vintage à fleurs à velcros,62.58,95.37,34,467
shoes,Sandales & Mules,Peep Toe Des coins brodés Boucle Sandales Pourpres,41.88,67.87,38,268
shoes,Baskets,Hommes tricotés Frbic Slip élastique sur les chaussures de marche,43.99,80.36,45,50
shoes,Claquettes & Tongs,Pantoufles plates en cuir Peep Toe,58.99,89.99,34,86
shoes,Derbies & Mocassins,Boucle décontractée en cuir véritable ,33.99,58.99,42,144
shoes,Derbies & Mocassins,Chaussures plates en cuir,44.5,70.77,37,212
shoes,Derbies & Mocassins,Chaussures creuses à bout ouvert à couture à semelle souple,41.99,69.99,40,110
shoes,Derbies & Mocassins,Mocassins plats imprimés de style ancien pékin,35.98,59.62,40,271
shoes,Bottes & Bottines,Bottes de coton chaudes zippées en fausse fourrure ,58.76,94.04,38,349
shoes,Chaussures de ville,Chaussures habillées pour hommes avec boucle à crochet en métal,44.7,90.36,51,25
shoes,Escarpins,Escarpins à bouts bas en cuir,76.68,109.85,30,92
shoes,Mocassins,Hommes Brogue Sculpté Élastique Slip On Casual Chaussures,43.56,86.64,50,42
shoes,Escarpins,Escarpins rétro à fleur décorative,63.7,94.45,33,250
shoes,Chaussures de ville,Chaussures habillées de couleur pure pour hommes,46.42,92.43,50,38
shoes,Bottes & Bottines,Bottes de chevalier à lanières de grande taille,52.99,90.99,42,140
shoes,Derbies & Mocassins,Chaussures plates à boucles en cuir,51.32,80.39,36,193
shoes,Chaussures de ville,Chaussures en cuir véritable pour hommes Soft,37.2,74.4,50,59
shoes,Baskets,Chaussures de randonnée décontractées respirantes et antidérapantes en mesh pour hommes,50.39,96.2,48,87
shoes,Sandales & Mules,Sandales à plateforme gladiateur à lacets,63.12,124.93,50,236
shoes,Sandales & Mules,Sandales plates en cuir rétro,41.99,148.89,72,64
shoes,Baskets,Baskets de randonnée antidérapantes pour hommes,47.24,96.77,51,7
shoes,Sandales,Sandales de plage décontractées légères pour hommes avec trou EVA ,20.07,49.98,60,9
shoes,Sandales,Sandales décontractées antidérapantes en cuir pour hommes ,45.56,113.9,60,5
shoes,Chaussures de ville,Chaussures de ville décontractées pour hommes en cuir,36.37,79.99,55,20
shoes,Bottes & Bottines,Bottes d'extérieur d'hiver imperméables avec doublure en peluche,48.99,90.99,46,43
shoes,Bottes & Chaussures montantes,Chaussures de randonnée pour hommes en plein air,59.34,134.86,56,18
shoes,Sneakers & Baskets,Bottes mi-mollet en coton à doublure chaude,56.99,107.99,47,34
shoes,Bottes & Bottines,Bottes imperméables en tissu à enfiler Soft,61.35,107.54,43,41
shoes,Baskets,Baskets de randonnée décontractées en daim pour hommes,52.49,100.31,48,35
shoes,Chaussons,Bottes pantoufles femme hiver coutures d'hiver,29.48,39.61,26,49
shoes,Derbies & Mocassins,Chaussures plates de grande taille en cuir antidérapantes,58.4,101.62,43,33
shoes,Bottes & Chaussures montantes,Bottines zippées à l'intérieur pour hommes,53.16,122.2,57,24
shoes,Bottes & Chaussures montantes,Bottes d'outillage décontractées d'extérieur chaudes en tissu pour hommes ,38,81.98,54,15
shoes,Sneakers & Baskets,Chaussures en cuir blanches pour femmes,48.96,84.36,42,31
shoes,Baskets,Chaussures de randonnée en plein air pour hommes,50.39,99.1,49,25
shoes,Baskets,Baskets de randonnée antidérapantes homme,55.64,132.39,58,42
shoes,Chaussons,"Pantoufles de plage Soft pour hommes, poids léger",27.71,69.29,60,7
shoes,Baskets,Baskets de randonnée non glissantes avec absorption des chocs pour hommes ,53.54,127.87,58,68
shoes,Bottes & Bottines,Bottes de neige mi-mollet en daim chaudes,38.93,69.44,44,155
shoes,Sandales & Mules,Rivets Two Ways portant des sandales ,22.99,40.99,44,46
shoes,Sandales & Mules,Sandales en cuir peintes à la main,90.99,150.83,40,353
shoes,Derbies & Mocassins,Les femmes cousent un slip respirant sur des chaussures en tissu décontractées rétro,26.14,51.06,49,105
shoes,Baskets,Chaussures de sécurité décontractées antidérapantes en tissu pour hommes ,47.02,122.48,62,12
shoes,Sandales & Mules,Sandales gladiateur,31.29,55.84,44,436
shoes,Derbies & Mocassins,Chaussures décontractées pour hommes et femmes,39.99,67.99,41,72
shoes,Baskets,Les chaussures de course de couleur pure respirable de tissu de maille d&#39;hommes baskets occasionnelles,32.05,59.33,46,145
shoes,Derbies & Mocassins,Fleur Leaf Brodé Flat Knot Toile Mocassins,33.99,58.99,42,494
shoes,Bottes & Bottines,Bottes Pointure Large Zippées avec Boucle à Ardillon et Talon Carré Coupe Mi-mollet,62.88,110.89,43,1435
shoes,Sandales & Mules,Sandales de plage plates bohémiennes vintage de style ethnique à entredoigt à enfiler,38.34,64.12,40,665
shoes,Derbies & Mocassins,Mocassins plats de conduite en cuir en couleur pure à enfiler,39.52,64.59,39,611
shoes,Flat & Loafers,Écouteurs Bluetooth 5.0 TWS Écouteurs sans fil Écouteurs stéréo Écouteurs avec boîte de chargement pour Samsung Galaxy Buds S8/7 iPhones,22.99,57.49,60,6
shoes,Sandals,Les femmes ont augmenté les sandales de plate-forme de sport portable,24.82,48.64,49,7
shoes,Derbies & Mocassins,Chaussures plates léopard décontractées à lanières,35.29,76.88,54,32
shoes,Baskets,Chaussures blanches respirantes pour hommes,23.63,88,73,0
shoes,Derbies & Mocassins,Chaussures plates en cuir à broder,56.04,85.08,34,51
shoes,Bottes & Bottines,Bottes de chevalier à talons bas et à glissière latérale en cuir,53.09,111.1,52,82
shoes,Mocassins,Chaussures de sport en cuir à glissière pour femmes,63.51,97.48,35,44
shoes,Derbies & Mocassins,Chaussures plates décontractées à bout rond,38.57,63.74,40,145
shoes,Bottes & Chaussures montantes,Bottes de randonnée en cuir microfibre pour hommes,58.78,142.83,59,19
shoes,Baskets,Chaussures décontractées pour hommes en tissu tricoté antidérapant ,55.64,105.86,47,57
shoes,Sandales,Sandales en cuir véritable antidérapantes pour hommes,56.74,117.97,52,70
shoes,Mocassins,Chaussures d'extérieur en cuir microfibre pour hommes ,54.06,72.59,26,74
shoes,Mocassins,Hommes Mesh Respirant Soft Casual Chaussures,42.51,88.86,52,41
shoes,Bottes & Bottines,Colorful Bottes à motif rétro Folkways à pampilles,69.99,174.09,60,158
shoes,Mocassins,Menico Chaussures de conduite décontractées antidérapantes pour hommes ,65.61,118.06,44,16
shoes,Baskets,Chaussures d'eau de grande taille pour hommes en amont,41.99,79.53,47,129
shoes,Baskets,Chaussures de randonnée décontractées respirantes pour hommes ,32.54,64.44,50,67
shoes,Sandales & Mules,Sandales de plage plates confortables à cou-de-pied nu,47.78,76.97,38,568
shoes,Bottes & Bottines,Bottines à rivets avec boucle en métal,42.99,71.99,40,90
shoes,Sandales & Mules,Sandales peep toe en métal,31.87,53.35,40,368
shoes,Baskets,Baskets Randonnée Hommes Extérieur,53.54,100.1,47,19
shoes,Derbies & Mocassins,Chaussures confortables en cuir véritable,44.99,76.99,42,86
shoes,Bottes & Chaussures montantes,Bottes de neige doublées en peluche et bout rond,44.36,92.14,52,69
shoes,Bottes & Bottines,Bottes de neige plates en daim doublées de laine,59.99,105.99,43,128
shoes,Mocassins,Chaussures de conduite décontractées pour hommes en cuir,66.66,97.72,32,73
shoes,Sandales & Mules,Sandales à bande élastique avec perles de grande taille,46.6,73.73,37,196
shoes,Bottes & Chaussures montantes,Bottes en cuir doublées de fourrure de laine pour hommes,63.58,135.38,53,24
shoes,Sandales & Mules,Sandales plates bohémiennes de plage à perles pour femme,45.42,72.85,38,358
shoes,Bottes & Bottines,Bottines plates à doublure chaude,62.53,115.59,46,372
shoes,Chaussures de ville,"Chaussures décontractées respirantes en cuir pour hommes, respirantes",48.32,101.97,53,28
shoes,Claquettes & Tongs,Beaded Comfy Plate-forme Flip Flops,42.47,63.77,33,122
