category,subcategory,name,current_price,raw_price,discount,likes_count
kids,Chaussures pour garçon,Souliers unisexe style cow-boy pour enfants,20.66,38.27,46,141
kids,Chaussures pour garçon,Chaussures plates unisexes pour enfants,27.51,50.46,46,121
kids,Brassières de grossesse,Soutien-gorge d'allaitement sans fil anti-affaissement,19.05,47.99,60,140
kids,Tops & T-shirt,Tee-shirt Garçons Noel Imprimé Noël Pour 1-7Y,20.05,50.52,60,13
kids,Tops & Tees,Pull d'allaitement ample à capuche,23.06,58.1,60,28
kids,Tops & Tees, Hauts d'allaitement en coton patchwork de maternité,28.07,70.73,60,50
kids,Sweaters & Hoodies,Pull arc-en-ciel fille et garçon pour 1-9 ans,19.05,47.99,60,10
kids,Robes,Robe d'été florale pour filles 4Y-15Y,25.06,63.15,60,160
kids,Trousses,Couleurs Portable Dessin Crayons Crayons Pen Case Holder Bag pour 72pcs Crayons,17.43,27.99,38,1051
kids,Brassières de grossesse,Soutien-gorge d'allaitement maternisé Soft,18.99,37.98,50,0
kids,Robes,Robe à lacets rose pour fille pour 1-7 ans,17.99,35.98,50,2
kids,Pyjamas,Ensemble de pyjama rayé pour garçon de 6 à 12 ans,19.99,39.98,50,2
kids,Costume & Jupe-culotte,Ensemble à rayures pour chat mignon pour fille pour 1-5 ans,15.99,31.98,50,5
kids,Costume & Jupe-culotte,Ensemble imprimé floral papillon pour fille pour 3-8 ans,14.99,29.98,50,15
kids,Pantalons & Jupes,Short décontracté à fleurs roses pour fille de 1 à 5 ans,9.99,19.98,50,4
kids,Flats & Loafers,Mocassins plats à boucle à crochet pour filles,22.63,50.29,55,2
kids,Sous-vêtements de maintien de grossesse,"Ceinture de récupération du ventre pour les femmes après l'accouchement, ML XL",31.08,78.32,60,95
kids,Robes,Robe plissée à col rond pour bébé 3-18M,13.99,27.98,50,0
kids,Pantalons & Jupes,Combinaisons en dentelle de filles de denim pour 2Y-9Y,28.07,70.73,60,189
kids,Robes,Robes filles de pageant robe pour 8-15y,44.12,111.17,60,228
kids,Robes,Robe fille à manches longues à fleurs / rayures,22.06,55.57,60,193
kids,Sweaters & Hoodies,Sweat-shirt décontracté imprimé filles pour 1Y-11Y,25.06,63.15,60,61
kids,Costumes pour bébé,2pcs ensembles bébé fille confortables pour 0-24m,27.07,68.21,60,203
kids,Coutumes & Co-ords,Ensemble de vêtements 2Pcs Graphic Boys pour 1Y-9Y,25.06,63.15,60,139
kids,Brassières de grossesse,Plus Soutien-gorge d'allaitement sans fil taille T-Shirt,17.04,42.94,60,43
kids,Robes,Robe d'allaitement maternité couleur unie,24.06,60.63,60,144
kids,Brassières de grossesse,Soutien-gorge d'allaitement confortable avec boutons sur le devant,17.17,43.26,60,159
kids,Chapeaux,Écharpes épaisses de chapeau de capot d'enfants pour 3Y-12Y,19.99,32.99,39,78
kids,Vêtements d'extérieur & Manteaux,Jumpsuit Enfant en Forme de Chien Mignon Pour 1-5Y,60.99,103.99,41,119
kids,Tops & T-shirt,Hauts Garçon Imprimés Lettre Pour 2Y-11Y,19.05,47.99,60,40
kids,Salopettes & Combinaisons,Cartoon unisexe bébé barboteuse pour 3-18m,20.05,50.52,60,91
kids,Sweaters & Hoodies,Pull dinosaure enfant en bas âge pour 2-11Y,22.06,55.57,60,54
kids,Tops & Tees,Superbe débardeur de maternité solide,14.99,45.46,67,93
kids,Tops & T-shirt,T-shirt Imprimé À Manches Longues Pour Garçons 1Y-9Y,19.05,47.99,60,132
kids,Costume & Jupe-culotte,Ensemble de filles à fleurs imprimées pour 4 à 13 ans,22.52,56.73,60,77
kids,Salopettes & Combinaisons,Costume formel gris garçon pour 6-24M,27.07,68.21,60,271
kids,Brassières de grossesse,Soutiens-gorge d'allaitement sans fil ouverts et respirants,20.31,51.17,60,200
kids,Chaussures pour bébé,Toile Denim Slip On Shoes Pour 0-24M,18.99,30.99,39,105
kids,Sneakers,Baskets décontractées respirantes et légères pour filles,28.69,59.42,52,4
kids,Tops & T-shirt,T-shirt à imprimé de bande dessinée pour garçon 2-10 ans,8.99,17.98,50,2
kids,Costumes pour bébé,Ensemble imprimé arc-en-ciel pour bébé pour 6-24 mois,15.99,31.98,50,1
kids,Robes,Robe Etoile Dorée Filles 3Y-13Y,23.06,58.1,60,263
kids,Chaussures pour garçon,Chaussons en bois de résineux confortables unisexe,21.52,37.88,43,231
kids,Pyjamas,Pyjama imprimé garçon pour 1-5 ans,13.49,26.98,50,17
kids,Brassières de grossesse,Soutien-gorge de grossesse sans fil en dentelle sexy,21.05,53.04,60,72
kids,Tops,T-shirt imprimé dessin animé pour enfants pour 1-8 ans,16.04,40.41,60,13
kids,Robes,Dinosaur Girls tenue décontractée pour 3-11Y,22.06,55.57,60,158
kids,Robes,Colorful Robe de fille sirène pour 3-11Y,18.36,46.27,60,67
kids,Tops & T-shirt,Shark Boys Summer Tees Pour 1Y-9Y,18.04,45.46,60,72
kids,Blousons & Vestes,Manteau épais en peluche pour garçon de 2-9ans,58.99,99.99,41,123
kids,Coutumes & Co-ords,2PCS vêtements de bébé garçon,21.05,53.04,60,159
kids,Robes,Robe décontractée pour filles 1Y-9Y,23.06,58.1,60,114
kids,Brassières de grossesse,Soutien-gorge d'allaitement confortable et élastique,19.05,47.99,60,105
